,text,name,year,x,y,labels,kw,score
1132,local suppliers means suppliers registered office country supply contract issued,enel,2018,5.9176345,0.71905327,329,assessment suppliers supplier,1.253478825836105e-06
1133,application sharing product award vendors means specific country group pursues principles,enel,2019,6.0982695,0.84948677,329,assessment suppliers supplier,1.253478825836105e-06
1134,order guarantee people shop necessary,enel,2019,6.49068,0.5558764,329,assessment suppliers supplier,1.253478825836105e-06
1135,exposed risks also relation inter local suppliers well operational risks plant delays executing projects completing repercussions supply chain,enel,2019,6.3800526,1.1844815,329,assessment suppliers supplier,1.253478825836105e-06
1136,preparation tender process described power carried preliminary analysis environmental context external specialists areas planned plants,enel,2019,6.0071344,1.2741784,329,assessment suppliers supplier,1.253478825836105e-06
1137,constitutes enormous costs centralised sourcing faster create new markets,enel,2019,8.534581,3.9147985,329,assessment suppliers supplier,1.253478825836105e-06
1138,sustainability report contract integrated tender processes performance various countries business lines,enel,2019,6.0241976,1.2377104,329,assessment suppliers supplier,1.253478825836105e-06
1139, tenders goods supplier service supply contracts works sustainability report fairness,enel,2019,6.035897,1.1385564,329,assessment suppliers supplier,1.253478825836105e-06
1140,every procurement procedure aimed guaranteeing principles free competition equal treatment transparency proportionality rotation access,enel,2019,6.16528,0.6063919,329,assessment suppliers supplier,1.253478825836105e-06
1141, terms environmental sustainability reducing group promoting digital processes suppliers tender management manages relations suppliers fair issuing contracts,enel,2019,6.025973,1.1334041,329,assessment suppliers supplier,1.253478825836105e-06
1142,global strategy aim maximising various forms security savings time quality supplier revenue flexibility risk reduction assessment stakeholders experience,enel,2019,6.2941413,1.0076219,329,assessment suppliers supplier,1.253478825836105e-06
1143,particular conducts risk enhance integration communication internal procure merchandise categories,enel,2019,6.846614,0.8611832,329,assessment suppliers supplier,1.253478825836105e-06
1144,involving suppliers moment need comes tier suppliers approximately listening proposals developing considered critical suppliers based approaches together,enel,2019,6.1133485,0.7615028,329,assessment suppliers supplier,1.253478825836105e-06
1145,procurement processes carried local laws ensuring quality service full tier suppliers active contracts december principles economy efficiency timeliness thousand ,enel,2019,6.1044006,0.6202988,329,assessment suppliers supplier,1.253478825836105e-06
1146,supplier performance management suppliers plan needs evaluation safety environmental business lines environmental safety social quality staff functions human rights aspects punctuality service contract negotiating management suppliers processes selection requests suppliers global contracting processes sustainability report qualification rights spending irreplaceable supplier ,enel,2019,6.2098126,0.6817633,329,assessment suppliers supplier,1.253478825836105e-06
1147,qualification requirements vary based set supplier qualification system care specific impacts associated group selection evaluation companies wishing par example high environmental risk procurement procedures,enel,2019,6.0820756,0.87571543,329,assessment suppliers supplier,1.253478825836105e-06
1148,assessment system regulated internal supplier taking accot business established accordance qualification process one merchandise laws regulations,enel,2019,6.1365914,0.60964364,329,assessment suppliers supplier,1.253478825836105e-06
1149,also includes various suppliers deemed suitable procedures take account meet specific requirements set classes,enel,2019,6.3070855,0.75757146,329,assessment suppliers supplier,1.253478825836105e-06
1150,accurate comprehensive analysis constant system requires compliance principles set cried tree involving global pro code ethics zero tolerance corruption its business its competent model policy human rights mapping activities assigning compact specific reference risk level issue security environment human est even potential conflicts depending performance management suppliers plan needs evaluation safety environmental business lines environmental safety social quality staff fctions human rights aspects pctuality service em contract negotiating management suppliers processes selection requests suppliers global contracting supply chain risk classes requires specific certificatesselfdecla given overall positive assessment,enel,2019,6.500253,-0.0037909613,329,assessment suppliers supplier,1.253478825836105e-06
1151, compliance requirements contractor may called take part group tenders,enel,2019,6.0528,1.1269859,329,assessment suppliers supplier,1.253478825836105e-06
